TeamName,Season,PlayerName,Player_id,Team_id,Pos,Ht,Wt,Birth Date,Birth,Exp,College
Milwaukee Bucks,1970-71,Jon McGlocklin,mcglojo01,MIL,SG,6-5,205,"June 10, 1943",us US,5,Indiana
Milwaukee Bucks,1970-71,McCoy McLemore,mclemmc01,MIL,SF,6-7,230,"April 3, 1942",us US,6,Drake University
Milwaukee Bucks,1970-71,Oscar Robertson,roberos01,MIL,PG,6-5,205,"November 24, 1938",us US,10,Cincinnati
Milwaukee Bucks,1970-71,Greg Smith,smithgr01,MIL,PF,6-5,195,"January 28, 1947",us US,2,Western Kentucky
Milwaukee Bucks,1970-71,Jeff Webb,webbje01,MIL,SG,6-4,170,"July 6, 1948",us US,R,Kansas State
Milwaukee Bucks,1970-71,Marv Winkler,winklma01,MIL,G,6-1,164,"February 18, 1948",us US,R,Louisiana
Milwaukee Bucks,1970-71,Bill Zopf,zopfbi01,MIL,PG,6-1,170,"June 7, 1948",us US,R,Duquesne
Milwaukee Bucks,1970-71,,,MIL,,,,,,,
Utah Stars,1970-71,Zelmo Beaty,beatyze01,UTS,C,6-9,225,"October 25, 1939",us US,7,Prairie View A&M University
Utah Stars,1970-71,Ron Boone,boonero01,UTS,SG,6-2,200,"September 6, 1946",us US,2,"Iowa Western Community College, Clarinda Campus, Idaho State University"
Utah Stars,1970-71,Mike Butler,butlemi01,UTS,SG,6-2,170,"October 22, 1946",us US,2,Memphis
Utah Stars,1970-71,Glen Combs,combsgl01,UTS,SG,6-2,185,"October 30, 1946",us US,2,Virginia Tech
Utah Stars,1970-71,Jeff Congdon,congdje01,UTS,PG,6-1,180,"October 17, 1943",us US,3,BYU
Utah Stars,1970-71,Donnie Freeman,freemdo01,UTS,SG,6-3,185,"July 18, 1944",us US,3,Illinois
Utah Stars,1970-71,Wayne Hightower,hightwa01,UTS,PF,6-8,192,"January 14, 1940",us US,8,Kansas
Utah Stars,1970-71,Merv Jackson,jacksme01,UTS,PG,6-3,175,"August 15, 1946",us US,2,Utah
Utah Stars,1970-71,Rod McDonald,mcdonro01,UTS,PF,6-6,205,"April 9, 1945",us US,R,Whitworth
Utah Stars,1970-71,Dick Nemelka,nemeldi01,UTS,SG,6-0,175,"October 1, 1943",us US,R,BYU
Utah Stars,1970-71,Red Robbins,robbire01,UTS,PF,6-8,190,"September 30, 1944",us US,3,"Chipola College, Tennessee"
Utah Stars,1970-71,Sam Smith,smithsa01,UTS,SF,6-7,230,"January 27, 1944",us US,3,"Louisville, Kentucky Wesleyan College"
Utah Stars,1970-71,George Stone,stonege01,UTS,SF,6-7,195,"February 9, 1946",us US,2,Marshall
Utah Stars,1970-71,Willie Wise,wisewi01,UTS,SF,6-5,210,"March 3, 1947",us US,1,"City College of San Francisco, Drake University"
Utah Stars,1970-71,Tom Workman,workmto01,UTS,F-C,6-7,218,"November 14, 1944",us US,3,Seattle University
Utah Stars,1970-71,,,UTS,,,,,,,
New York Knicks,1969-70,Dick Barnett,barnedi01,NYK,SG,6-4,190,"October 2, 1936",us US,9,Tennessee State
New York Knicks,1969-70,Nate Bowman,bowmana01,NYK,C,6-10,230,"March 19, 1943",us US,3,Wichita State
New York Knicks,1969-70,Bill Bradley,bradlbi01,NYK,SF,6-5,205,"July 28, 1943",us US,2,Princeton
New York Knicks,1969-70,Dave DeBusschere,debusda01,NYK,PF,6-6,220,"October 16, 1940",us US,7,Detroit Mercy
New York Knicks,1969-70,Walt Frazier,fraziwa01,NYK,PG,6-4,200,"March 29, 1945",us US,2,Southern Illinois
New York Knicks,1969-70,Bill Hosket,hoskebi01,NYK,PF,6-8,225,"December 20, 1946",us US,1,Ohio State
New York Knicks,1969-70,Don May,maydo01,NYK,SF,6-4,200,"January 3, 1946",us US,1,Dayton
New York Knicks,1969-70,Willis Reed,reedwi01,NYK,C,6-10,235,"June 25, 1942",us US,5,Grambling State University
New York Knicks,1969-70,Mike Riordan,riordmi01,NYK,SG,6-4,200,"July 9, 1945",us US,1,Providence
New York Knicks,1969-70,Cazzie Russell,russeca01,NYK,SF,6-5,218,"June 7, 1944",us US,3,Michigan
New York Knicks,1969-70,Dave Stallworth,stallda01,NYK,SF,6-7,200,"December 20, 1941",us US,2,Wichita State
New York Knicks,1969-70,John Warren,warrejo01,NYK,SG,6-3,180,"July 7, 1947",us US,R,St. John's
New York Knicks,1969-70,,,NYK,,,,,,,
Indiana Pacers,1969-70,John Barnhill,barnhjo01,INA,SG,6-1,180,"March 20, 1938",us US,7,Tennessee State
Indiana Pacers,1969-70,Art Becker,beckear01,INA,PF,6-7,205,"January 12, 1942",us US,2,Arizona State
Indiana Pacers,1969-70,Roger Brown,brownro01,INA,SF,6-5,205,"May 22, 1942",us US,2,Dayton
Indiana Pacers,1969-70,Steve Chubin,chubist01,INA,SG,6-2,200,"February 8, 1944",us US,2,Rhode Island
Indiana Pacers,1969-70,Mel Daniels,danieme01,INA,C,6-9,220,"July 20, 1944",us US,2,"Southeastern Iowa Community College, West Burlington Campus, New Mexico"
Indiana Pacers,1969-70,Ollie Darden,dardeol01,INA,PF,6-7,235,"July 28, 1944",us US,2,Michigan
Indiana Pacers,1969-70,Bobby Edmonds,edmonbo01,INA,SF,6-6,220,"March 8, 1941",us US,1,Tennessee State
Indiana Pacers,1969-70,John Fairchild,faircjo01,INA,SF,6-8,205,"April 28, 1943",us US,3,"Palomar College, BYU"
Indiana Pacers,1969-70,Dick Grubar,grubadi01,INA,G,6-4,184,"July 26, 1947",us US,R,UNC
Indiana Pacers,1969-70,Bill Keller,kellebi01,INA,SG,5-10,177,"August 30, 1947",us US,R,Purdue
Indiana Pacers,1969-70,Freddie Lewis,lewisfr02,INA,PG,6-0,175,"July 1, 1943",us US,3,"Eastern Arizona College, Arizona State"
Indiana Pacers,1969-70,Jerry McKee,mckeeje01,INA,G,6-3,190,"August 4, 1946",us US,R,Ohio University
Indiana Pacers,1969-70,Jay Miller,milleja01,INA,SF,6-5,205,"July 19, 1943",us US,2,Notre Dame
Indiana Pacers,1969-70,Bob Netolicky,netolbo01,INA,PF,6-9,220,"August 2, 1942",us US,2,Drake University
Indiana Pacers,1969-70,Barry Orms,ormsba01,INA,PG,6-3,190,"May 1, 1946",us US,1,Saint Louis
Indiana Pacers,1969-70,Tom Thacker,thackto01,INA,PG,6-2,170,"November 2, 1939",us US,5,Cincinnati
Indiana Pacers,1969-70,,,INA,,,,,,,
Boston Celtics,1968-69,Jim Barnes,barneji01,BOS,C,6-8,210,"April 13, 1941",us US,4,Texas-El Paso
Boston Celtics,1968-69,Em Bryant,bryanem01,BOS,PG,6-1,175,"November 4, 1938",us US,4,DePaul
Boston Celtics,1968-69,Don Chaney,chanedo01,BOS,SG,6-5,210,"March 22, 1946",us US,R,Houston
Boston Celtics,1968-69,Mal Graham,grahama01,BOS,PG,6-1,185,"February 23, 1945",us US,1,NYU
Boston Celtics,1968-69,John Havlicek,havlijo01,BOS,SG,6-5,203,"April 8, 1940",us US,6,Ohio State
Boston Celtics,1968-69,Bailey Howell,howelba01,BOS,PF,6-7,210,"January 20, 1937",us US,9,Mississippi State
Boston Celtics,1968-69,Rich Johnson,johnsri01,BOS,C,6-7,210,"December 18, 1946",us US,R,Grambling State University
Boston Celtics,1968-69,Sam Jones,jonessa01,BOS,SG,6-4,198,"June 24, 1933",us US,11,NC Central
Boston Celtics,1968-69,Don Nelson,nelsodo01,BOS,SF,6-6,210,"May 15, 1940",us US,6,Iowa
Boston Celtics,1968-69,Bud Olsen,olsenbu01,BOS,PF,6-8,220,"July 25, 1940",us US,6,Louisville
Boston Celtics,1968-69,Bill Russell,russebi01,BOS,C,6-10,215,"February 12, 1934",us US,12,San Francisco
Boston Celtics,1968-69,Tom Sanders,sandeto01,BOS,SF,6-6,210,"November 8, 1938",us US,8,NYU
Boston Celtics,1968-69,Larry Siegfried,siegfla01,BOS,PG,6-3,190,"May 22, 1939",us US,5,Ohio State
Boston Celtics,1968-69,,,BOS,,,,,,,
Oakland Oaks,1968-69,Andy Anderson,anderan01,OAK,G,6-2,184,"July 6, 1945",us US,1,Canisius
Oakland Oaks,1968-69,Rick Barry,barryri01,OAK,SF,6-7,205,"March 28, 1944",us US,2,Miami (FL)
Oakland Oaks,1968-69,Gary Bradds,braddga01,OAK,PF,6-8,210,"July 26, 1942",us US,3,Ohio State
Oakland Oaks,1968-69,Larry Brown,brownla01,OAK,PG,5-9,160,"September 14, 1940",us US,1,UNC
Oakland Oaks,1968-69,John Clawson,clawsjo01,OAK,SF,6-4,200,"May 15, 1944",us US,R,Michigan
Oakland Oaks,1968-69,Russ Critchfield,critcru01,OAK,PG,5-10,150,"June 27, 1946",us US,R,California
Oakland Oaks,1968-69,Jim Eakins,eakinji01,OAK,C,6-11,215,"May 24, 1946",us US,R,BYU
Oakland Oaks,1968-69,Ira Harge,hargeir01,OAK,C,6-9,225,"March 14, 1941",us US,1,"Southeastern Iowa Community College, West Burlington Campus, New Mexico"
Oakland Oaks,1968-69,Warren Jabali,jabalwa01,OAK,SG,6-2,200,"August 29, 1946",us US,R,Wichita State
Oakland Oaks,1968-69,Henry Logan,loganhe01,OAK,PG,6-0,180,"March 14, 1946",us US,R,Western Carolina University
Oakland Oaks,1968-69,Doug Moe,moedo01,OAK,SF,6-5,215,"September 21, 1938",us US,1,UNC
Oakland Oaks,1968-69,Mel Peterson,peterme01,OAK,SG,6-4,185,"March 23, 1938",us US,2,Wheaton College
Oakland Oaks,1968-69,,,OAK,,,,,,,
Boston Celtics,1967-68,Wayne Embry,embrywa01,BOS,C,6-8,240,"March 26, 1937",us US,9,Miami University
Boston Celtics,1967-68,Mal Graham,grahama01,BOS,PG,6-1,185,"February 23, 1945",us US,R,NYU
Boston Celtics,1967-68,John Havlicek,havlijo01,BOS,SG,6-5,203,"April 8, 1940",us US,5,Ohio State
Boston Celtics,1967-68,Bailey Howell,howelba01,BOS,PF,6-7,210,"January 20, 1937",us US,8,Mississippi State
Boston Celtics,1967-68,Johnny Jones,jonesjo01,BOS,SF,6-7,205,"March 12, 1943",us US,R,"California State University, Los Angeles"
Boston Celtics,1967-68,Sam Jones,jonessa01,BOS,SG,6-4,198,"June 24, 1933",us US,10,NC Central
Boston Celtics,1967-68,Don Nelson,nelsodo01,BOS,SF,6-6,210,"May 15, 1940",us US,5,Iowa
Boston Celtics,1967-68,Bill Russell,russebi01,BOS,C,6-10,215,"February 12, 1934",us US,11,San Francisco
Boston Celtics,1967-68,Tom Sanders,sandeto01,BOS,SF,6-6,210,"November 8, 1938",us US,7,NYU
Boston Celtics,1967-68,Larry Siegfried,siegfla01,BOS,PG,6-3,190,"May 22, 1939",us US,4,Ohio State
Boston Celtics,1967-68,Tom Thacker,thackto01,BOS,SG,6-2,170,"November 2, 1939",us US,3,Cincinnati
Boston Celtics,1967-68,Rick Weitzman,weitzri01,BOS,SG,6-2,175,"April 30, 1946",us US,R,Northeastern University
Boston Celtics,1967-68,,,BOS,,,,,,,
Pittsburgh Pipers,1967-68,Craig Dill,dillcr01,PTP,C,6-11,215,"December 17, 1944",us US,R,Michigan
Pittsburgh Pipers,1967-68,Calvin Graham,grahaca01,PTP,G,6-2,195,"June 7, 1944",us US,R,Gannon University
Pittsburgh Pipers,1967-68,Ira Harge,hargeir01,PTP,C,6-9,225,"March 14, 1941",us US,R,"Southeastern Iowa Community College, West Burlington Campus, New Mexico"
Pittsburgh Pipers,1967-68,Connie Hawkins,hawkico01,PTP,C,6-8,210,"July 17, 1942",us US,R,Iowa
Pittsburgh Pipers,1967-68,Art Heyman,heymaar01,PTP,SF,6-5,205,"June 24, 1941",us US,3,Duke
Pittsburgh Pipers,1967-68,Bob Hogsett,hogsebo01,PTP,F,6-7,230,"January 29, 1941",us US,1,Tennessee
Pittsburgh Pipers,1967-68,Jim Jarvis,jarviji01,PTP,PG,6-1,175,"March 3, 1943",us US,R,Oregon State
Pittsburgh Pipers,1967-68,Arvesta Kelly,kellyar01,PTP,G,6-2,175,"November 20, 1945",us US,R,Lincoln University of Missouri
Pittsburgh Pipers,1967-68,Tom Kerwin,kerwito01,PTP,F,6-7,210,"July 19, 1944",us US,R,Centenary (LA)
Pittsburgh Pipers,1967-68,Barry Leibowitz,leiboba01,PTP,SG,6-2,180,"September 10, 1945",us US,R,Long Island University
Pittsburgh Pipers,1967-68,Bill Meyer,meyerbi01,PTP,G,6-3,195,"August 30, 1943",us US,R,Hiram College
Pittsburgh Pipers,1967-68,Rich Parks,parksri01,PTP,SF,6-7,235,"October 28, 1943",us US,R,Saint Louis
Pittsburgh Pipers,1967-68,Willie Porter,portewi01,PTP,PF,6-7,205,"July 3, 1941",us US,R,Tennessee State
Pittsburgh Pipers,1967-68,John Postley,postljo01,PTP,F,6-5,220,"May 30, 1940",us US,R,Bethune-Cookman College
Pittsburgh Pipers,1967-68,Herschell Turner,turnehe01,PTP,PG,6-2,195,"March 29, 1938",us US,R,Nebraska
Pittsburgh Pipers,1967-68,Steve Vacendak,vacenst01,PTP,PG,6-1,185,"August 15, 1944",us US,R,Duke
Pittsburgh Pipers,1967-68,Chico Vaughn,vaughch01,PTP,SG,6-2,190,"February 19, 1940",us US,5,Southern Illinois
Pittsburgh Pipers,1967-68,Trooper Washington,washitr01,PTP,PF,6-7,215,"April 21, 1944",us US,R,Cheyney (PA)
Pittsburgh Pipers,1967-68,Dexter Westbrook,westbde01,PTP,F,6-8,190,,us US,R,Providence
Pittsburgh Pipers,1967-68,Charlie Williams,willich01,PTP,PG,6-0,165,"September 5, 1943",us US,R,Seattle University
Pittsburgh Pipers,1967-68,Leroy Wright,wrighle01,PTP,PF,6-9,215,"May 6, 1938",us US,R,University of the Pacific
Pittsburgh Pipers,1967-68,,,PTP,,,,,,,
Philadelphia 76ers,1966-67,Wilt Chamberlain,chambwi01,PHI,C,7-1,275,"August 21, 1936",us US,7,Kansas
Philadelphia 76ers,1966-67,Larry Costello,costela01,PHI,PG,6-1,186,"July 2, 1931",us US,10,Niagara University
Philadelphia 76ers,1966-67,Billy Cunningham,cunnibi01,PHI,SF,6-6,210,"June 3, 1943",us US,1,UNC
Philadelphia 76ers,1966-67,Dave Gambee,gambeda01,PHI,SF,6-6,215,"April 16, 1937",us US,8,Oregon State
Philadelphia 76ers,1966-67,Hal Greer,greerha01,PHI,SG,6-2,175,"June 26, 1936",us US,8,Marshall
Philadelphia 76ers,1966-67,Matt Guokas,guokama02,PHI,SG,6-5,175,"February 25, 1944",us US,R,Saint Joseph's
Philadelphia 76ers,1966-67,Luke Jackson,jackslu01,PHI,PF,6-9,240,"October 31, 1941",us US,2,University of Texas Rio Grande Valley
Philadelphia 76ers,1966-67,Wali Jones,joneswa02,PHI,PG,6-2,180,"February 14, 1942",us US,2,Villanova
Philadelphia 76ers,1966-67,Bill Melchionni,melchbi01,PHI,PG,6-1,165,"October 19, 1944",us US,R,Villanova
Philadelphia 76ers,1966-67,Chet Walker,walkech01,PHI,SF,6-7,212,"February 22, 1940",us US,4,Bradley
Philadelphia 76ers,1966-67,Bob Weiss,weissbo01,PHI,PG,6-3,180,"May 7, 1942",us US,1,Penn State
Philadelphia 76ers,1966-67,,,PHI,,,,,,,
Boston Celtics,1965-66,Ron Bonham,bonharo01,BOS,SG,6-5,192,"May 31, 1942",us US,1,Cincinnati
Boston Celtics,1965-66,Mel Counts,countme01,BOS,C,7-0,230,"October 16, 1941",us US,1,Oregon State
Boston Celtics,1965-66,Si Green,greensi01,BOS,G-F,6-2,185,"August 20, 1933",us US,8,Duquesne
Boston Celtics,1965-66,John Havlicek,havlijo01,BOS,SF,6-5,203,"April 8, 1940",us US,3,Ohio State
Boston Celtics,1965-66,K.C. Jones,joneskc01,BOS,PG,6-1,200,"May 25, 1932",us US,7,San Francisco
Boston Celtics,1965-66,Sam Jones,jonessa01,BOS,SG,6-4,198,"June 24, 1933",us US,8,NC Central
Boston Celtics,1965-66,Willie Naulls,naullwi01,BOS,SF,6-6,225,"October 7, 1934",us US,9,UCLA
Boston Celtics,1965-66,Don Nelson,nelsodo01,BOS,SF,6-6,210,"May 15, 1940",us US,3,Iowa
Boston Celtics,1965-66,Bill Russell,russebi01,BOS,C,6-10,215,"February 12, 1934",us US,9,San Francisco
Boston Celtics,1965-66,Tom Sanders,sandeto01,BOS,PF,6-6,210,"November 8, 1938",us US,5,NYU
Boston Celtics,1965-66,Woody Sauldsberry,sauldwo01,BOS,PF,6-7,220,"July 11, 1934",us US,6,Texas Southern
Boston Celtics,1965-66,Larry Siegfried,siegfla01,BOS,PG,6-3,190,"May 22, 1939",us US,2,Ohio State
Boston Celtics,1965-66,John Thompson,thompjo01,BOS,C,6-10,225,"September 2, 1941",us US,1,Providence
Boston Celtics,1965-66,Ron Watts,wattsro01,BOS,F,6-6,210,"May 21, 1943",us US,R,Wake Forest
Boston Celtics,1965-66,,,BOS,,,,,,,
Boston Celtics,1964-65,Ron Bonham,bonharo01,BOS,SF,6-5,192,"May 31, 1942",us US,R,Cincinnati
Boston Celtics,1964-65,Mel Counts,countme01,BOS,C,7-0,230,"October 16, 1941",us US,R,Oregon State
Boston Celtics,1964-65,John Havlicek,havlijo01,BOS,SG,6-5,203,"April 8, 1940",us US,2,Ohio State
Boston Celtics,1964-65,Tom Heinsohn,heinsto01,BOS,SF,6-7,218,"August 26, 1934",us US,8,Holy Cross
Boston Celtics,1964-65,K.C. Jones,joneskc01,BOS,PG,6-1,200,"May 25, 1932",us US,6,San Francisco
Boston Celtics,1964-65,Sam Jones,jonessa01,BOS,SG,6-4,198,"June 24, 1933",us US,7,NC Central
Boston Celtics,1964-65,Willie Naulls,naullwi01,BOS,SF,6-6,225,"October 7, 1934",us US,8,UCLA
Boston Celtics,1964-65,Bevo Nordmann,nordmbe01,BOS,C,6-10,225,"December 11, 1939",us US,3,Saint Louis
Boston Celtics,1964-65,Bill Russell,russebi01,BOS,C,6-10,215,"February 12, 1934",us US,8,San Francisco
Boston Celtics,1964-65,Tom Sanders,sandeto01,BOS,PF,6-6,210,"November 8, 1938",us US,4,NYU
Boston Celtics,1964-65,Larry Siegfried,siegfla01,BOS,SG,6-3,190,"May 22, 1939",us US,1,Ohio State
Boston Celtics,1964-65,John Thompson,thompjo01,BOS,PF,6-10,225,"September 2, 1941",us US,R,Providence
Boston Celtics,1964-65,Gerry Ward,wardge01,BOS,SG,6-4,195,"September 6, 1941",us US,1,Boston College
Boston Celtics,1964-65,,,BOS,,,,,,,
Boston Celtics,1963-64,John Havlicek,havlijo01,BOS,SF,6-5,203,"April 8, 1940",us US,1,Ohio State
Boston Celtics,1963-64,Tom Heinsohn,heinsto01,BOS,PF,6-7,218,"August 26, 1934",us US,7,Holy Cross
Boston Celtics,1963-64,K.C. Jones,joneskc01,BOS,PG,6-1,200,"May 25, 1932",us US,5,San Francisco
Boston Celtics,1963-64,Sam Jones,jonessa01,BOS,SG,6-4,198,"June 24, 1933",us US,6,NC Central
Boston Celtics,1963-64,Jim Loscutoff,loscuji01,BOS,SF,6-5,220,"February 4, 1930",us US,8,Oregon
Boston Celtics,1963-64,Clyde Lovellette,lovelcl01,BOS,C,6-9,234,"September 7, 1929",us US,10,Kansas
Boston Celtics,1963-64,Johnny McCarthy,mccarjo01,BOS,PG,6-1,185,"April 25, 1934",us US,5,Canisius
Boston Celtics,1963-64,Willie Naulls,naullwi01,BOS,SF,6-6,225,"October 7, 1934",us US,7,UCLA
Boston Celtics,1963-64,Frank Ramsey,ramsefr01,BOS,SG,6-3,190,"July 13, 1931",us US,8,Kentucky
Boston Celtics,1963-64,Bill Russell,russebi01,BOS,C,6-10,215,"February 12, 1934",us US,7,San Francisco
Boston Celtics,1963-64,Tom Sanders,sandeto01,BOS,PF,6-6,210,"November 8, 1938",us US,3,NYU
Boston Celtics,1963-64,Larry Siegfried,siegfla01,BOS,SG,6-3,190,"May 22, 1939",us US,R,Ohio State
Boston Celtics,1963-64,,,BOS,,,,,,,
Boston Celtics,1962-63,Bob Cousy,cousybo01,BOS,PG,6-1,175,"August 9, 1928",us US,12,Holy Cross
Boston Celtics,1962-63,Jack Foley,foleyja01,BOS,F,6-3,170,"April 19, 1939",us US,R,Holy Cross
Boston Celtics,1962-63,Gene Guarilia,guarige01,BOS,SF,6-5,220,"September 13, 1937",us US,3,George Washington
Boston Celtics,1962-63,John Havlicek,havlijo01,BOS,SF,6-5,203,"April 8, 1940",us US,R,Ohio State
Boston Celtics,1962-63,Tom Heinsohn,heinsto01,BOS,PF,6-7,218,"August 26, 1934",us US,6,Holy Cross
Boston Celtics,1962-63,K.C. Jones,joneskc01,BOS,PG,6-1,200,"May 25, 1932",us US,4,San Francisco
Boston Celtics,1962-63,Sam Jones,jonessa01,BOS,SG,6-4,198,"June 24, 1933",us US,5,NC Central
Boston Celtics,1962-63,Jim Loscutoff,loscuji01,BOS,SF,6-5,220,"February 4, 1930",us US,7,Oregon
Boston Celtics,1962-63,Clyde Lovellette,lovelcl01,BOS,C,6-9,234,"September 7, 1929",us US,9,Kansas
Boston Celtics,1962-63,Frank Ramsey,ramsefr01,BOS,SG,6-3,190,"July 13, 1931",us US,7,Kentucky
Boston Celtics,1962-63,Bill Russell,russebi01,BOS,C,6-10,215,"February 12, 1934",us US,6,San Francisco
Boston Celtics,1962-63,Tom Sanders,sandeto01,BOS,SF,6-6,210,"November 8, 1938",us US,2,NYU
Boston Celtics,1962-63,Dan Swartz,swartda01,BOS,SF,6-4,215,"December 23, 1934",us US,R,Morehead State University
Boston Celtics,1962-63,,,BOS,,,,,,,
Boston Celtics,1961-62,Carl Braun,braunca01,BOS,PG,6-5,180,"September 25, 1927",us US,12,Colgate
Boston Celtics,1961-62,Al Butler,butleal01,BOS,PG,6-2,175,"July 9, 1938",us US,R,Niagara University
Boston Celtics,1961-62,Bob Cousy,cousybo01,BOS,PG,6-1,175,"August 9, 1928",us US,11,Holy Cross
Boston Celtics,1961-62,Gene Guarilia,guarige01,BOS,SF,6-5,220,"September 13, 1937",us US,2,George Washington
Boston Celtics,1961-62,Tom Heinsohn,heinsto01,BOS,PF,6-7,218,"August 26, 1934",us US,5,Holy Cross
Boston Celtics,1961-62,K.C. Jones,joneskc01,BOS,PG,6-1,200,"May 25, 1932",us US,3,San Francisco
Boston Celtics,1961-62,Sam Jones,jonessa01,BOS,SG,6-4,198,"June 24, 1933",us US,4,NC Central
Boston Celtics,1961-62,Jim Loscutoff,loscuji01,BOS,SF,6-5,220,"February 4, 1930",us US,6,Oregon
Boston Celtics,1961-62,Gary Phillips,phillga01,BOS,PG,6-3,189,"December 7, 1939",us US,R,Houston
Boston Celtics,1961-62,Frank Ramsey,ramsefr01,BOS,SG,6-3,190,"July 13, 1931",us US,6,Kentucky
Boston Celtics,1961-62,Bill Russell,russebi01,BOS,C,6-10,215,"February 12, 1934",us US,5,San Francisco
Boston Celtics,1961-62,Tom Sanders,sandeto01,BOS,SF,6-6,210,"November 8, 1938",us US,1,NYU
Boston Celtics,1961-62,,,BOS,,,,,,,
Boston Celtics,1960-61,Gene Conley,conlege01,BOS,PF,6-8,225,"November 10, 1930",us US,3,Washington State
Boston Celtics,1960-61,Bob Cousy,cousybo01,BOS,PG,6-1,175,"August 9, 1928",us US,10,Holy Cross
Boston Celtics,1960-61,Gene Guarilia,guarige01,BOS,SF,6-5,220,"September 13, 1937",us US,1,George Washington
Boston Celtics,1960-61,Tom Heinsohn,heinsto01,BOS,PF,6-7,218,"August 26, 1934",us US,4,Holy Cross
Boston Celtics,1960-61,K.C. Jones,joneskc01,BOS,PG,6-1,200,"May 25, 1932",us US,2,San Francisco
Boston Celtics,1960-61,Sam Jones,jonessa01,BOS,SG,6-4,198,"June 24, 1933",us US,3,NC Central
Boston Celtics,1960-61,Jim Loscutoff,loscuji01,BOS,SF,6-5,220,"February 4, 1930",us US,5,Oregon
Boston Celtics,1960-61,Frank Ramsey,ramsefr01,BOS,SG,6-3,190,"July 13, 1931",us US,5,Kentucky
Boston Celtics,1960-61,Bill Russell,russebi01,BOS,C,6-10,215,"February 12, 1934",us US,4,San Francisco
Boston Celtics,1960-61,Tom Sanders,sandeto01,BOS,SF,6-6,210,"November 8, 1938",us US,R,NYU
Boston Celtics,1960-61,Bill Sharman,sharmbi01,BOS,SG,6-1,175,"May 25, 1926",us US,10,USC
Boston Celtics,1960-61,,,BOS,,,,,,,
Boston Celtics,1959-60,Gene Conley,conlege01,BOS,PF,6-8,225,"November 10, 1930",us US,2,Washington State
Boston Celtics,1959-60,Bob Cousy,cousybo01,BOS,PG,6-1,175,"August 9, 1928",us US,9,Holy Cross
Boston Celtics,1959-60,Gene Guarilia,guarige01,BOS,SF,6-5,220,"September 13, 1937",us US,R,George Washington
Boston Celtics,1959-60,Tom Heinsohn,heinsto01,BOS,PF,6-7,218,"August 26, 1934",us US,3,Holy Cross
Boston Celtics,1959-60,K.C. Jones,joneskc01,BOS,PG,6-1,200,"May 25, 1932",us US,1,San Francisco
Boston Celtics,1959-60,Sam Jones,jonessa01,BOS,SG,6-4,198,"June 24, 1933",us US,2,NC Central
Boston Celtics,1959-60,Maurice King,kingma01,BOS,PG,6-2,195,"March 12, 1935",us US,R,Kansas
Boston Celtics,1959-60,Jim Loscutoff,loscuji01,BOS,SF,6-5,220,"February 4, 1930",us US,4,Oregon
Boston Celtics,1959-60,Frank Ramsey,ramsefr01,BOS,SG,6-3,190,"July 13, 1931",us US,4,Kentucky
Boston Celtics,1959-60,John Richter,richtjo01,BOS,C,6-9,225,"March 12, 1937",us US,R,NC State
Boston Celtics,1959-60,Bill Russell,russebi01,BOS,C,6-10,215,"February 12, 1934",us US,3,San Francisco
Boston Celtics,1959-60,Bill Sharman,sharmbi01,BOS,SG,6-1,175,"May 25, 1926",us US,9,USC
Boston Celtics,1959-60,,,BOS,,,,,,,
Boston Celtics,1958-59,Gene Conley,conlege01,BOS,PF,6-8,225,"November 10, 1930",us US,1,Washington State
Boston Celtics,1958-59,Bob Cousy,cousybo01,BOS,PG,6-1,175,"August 9, 1928",us US,8,Holy Cross
Boston Celtics,1958-59,Tom Heinsohn,heinsto01,BOS,PF,6-7,218,"August 26, 1934",us US,2,Holy Cross
Boston Celtics,1958-59,K.C. Jones,joneskc01,BOS,PG,6-1,200,"May 25, 1932",us US,R,San Francisco
Boston Celtics,1958-59,Sam Jones,jonessa01,BOS,SG,6-4,198,"June 24, 1933",us US,1,NC Central
Boston Celtics,1958-59,Jim Loscutoff,loscuji01,BOS,SF,6-5,220,"February 4, 1930",us US,3,Oregon
Boston Celtics,1958-59,Frank Ramsey,ramsefr01,BOS,SG,6-3,190,"July 13, 1931",us US,3,Kentucky
Boston Celtics,1958-59,Bill Russell,russebi01,BOS,C,6-10,215,"February 12, 1934",us US,2,San Francisco
Boston Celtics,1958-59,Bill Sharman,sharmbi01,BOS,SG,6-1,175,"May 25, 1926",us US,8,USC
Boston Celtics,1958-59,Bennie Swain,swainbe01,BOS,PF,6-8,220,"December 16, 1933",us US,R,Texas Southern
Boston Celtics,1958-59,Lou Tsioropoulos,tsiorlo01,BOS,SF,6-5,190,"August 31, 1930",us US,2,Kentucky
Boston Celtics,1958-59,,,BOS,,,,,,,
St. Louis Hawks,1957-58,Jack Coleman,colemja01,STL,PF,6-7,195,"May 23, 1924",us US,8,Louisville
St. Louis Hawks,1957-58,Walt Davis,daviswa01,STL,PF,6-8,205,"January 5, 1931",us US,4,Texas A&M
St. Louis Hawks,1957-58,Cliff Hagan,hagancl01,STL,SF,6-4,210,"December 9, 1931",us US,1,Kentucky
St. Louis Hawks,1957-58,Ed Macauley,macaued01,STL,C,6-8,185,"March 22, 1928",us US,8,Saint Louis
St. Louis Hawks,1957-58,Slater Martin,martisl01,STL,PG,5-10,170,"October 22, 1925",us US,8,Texas
